Topic,Fecha,Lineas,FC Ok,NC Flags,AI0 Min,AI0 Max,COUNT Min,COUNT Max,COUNT1 Min,COUNT1 Max,AI1 Min,AI1 Max,EXTPWR Min,EXTPWR Max
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-17,7,true,map[AI0:7 COUNT:7 EXTPWR:7],100.00,100.00,1961.00,1961.00,,,,,10.19,13.52
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-18,15,true,map[AI0:15 COUNT:15 EXTPWR:15],100.00,100.00,1961.00,1961.00,,,,,9.82,11.57
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-19,4,true,map[AI0:4 COUNT:4 EXTPWR:4],100.00,100.00,1961.00,1961.00,,,,,12.31,13.76
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-20,15,true,map[AI0:15 COUNT:15 EXTPWR:15],100.00,100.00,1961.00,1961.00,,,,,9.62,14.18
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-21,64,true,map[AI0:64 COUNT:64 EXTPWR:64],100.00,100.00,1961.00,1961.00,,,,,13.03,15.98
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-22,19,true,map[AI0:19 COUNT:19 EXTPWR:19],100.00,100.00,1961.00,1961.00,,,,,10.00,14.06
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-23,4,true,map[AI0:4 COUNT:4 EXTPWR:4],100.00,100.00,1961.00,1961.00,,,,,10.82,16.15
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-24,11,true,map[AI0:11 COUNT:11 EXTPWR:11],100.00,100.00,1961.00,1961.00,,,,,13.22,13.83
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-25,6,true,map[AI0:6 COUNT:6 EXTPWR:6],100.00,100.00,1961.00,1961.00,,,,,11.20,16.45
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-26,23,true,map[AI0:23 COUNT:23 EXTPWR:23],100.00,100.00,1961.00,1961.00,,,,,9.41,16.27
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-27,3,true,map[AI0:3 COUNT:3 EXTPWR:3],100.00,100.00,1961.00,1961.00,,,,,13.55,13.86
528a736b-a589-497a-9e9f-4bb5179d8ff2,2024-07-28,1,true,map[AI0:1 COUNT:1 EXTPWR:1],100.00,100.00,1961.00,1961.00,,,,,13.64,13.64
